Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
23687,3,0,3,0,1,Yo that teacher in Baltimore wasn't bullshitin with that bitch lmao
12851,3,0,3,0,1,Lmaoooooo RT @HeauxmerSimpson RT @iluvfashion618 Dre really is a big sloppy bitch. He's fat as shit.
7553,3,0,3,0,1,@xoxo_natty I was taking a picture and that bitch scared me lmao
11149,3,0,3,0,1,I say we all do a big fat line of meth after the finale...come on you pussies :P #GoodbyeBreakingBad
4747,3,0,3,0,1,@SPIFFY_VUITTON I gotta start treatin these ugly hoes like dimes.. Before they get fine on my ass
9098,3,0,3,0,1,"Dress like a hoe, I'm goin at you like a hoe just like any other nite. Forget Halloween."
24764,3,1,2,0,1,nigga paybacks a bitch and bitch you been livin in debt with me
18264,3,0,3,0,1,RT @TrulyCece_: Deletin emojis off a nigga/bitch contact name cos they don't mean shit to you anymore &#128514;
16859,3,0,3,0,1,RT @MissVoshay: &#8220;@VaIentinesCards: http://t.co/y75Aw0Olm3&#8221; ooooo give this one to the hot pocket hoe #AAMU
13511,3,0,3,0,1,"Nah fuck em bitter heat bitches ""@YeIIowbang: Funny seeing heat and bulls fans get along lol"""
14613,3,0,3,0,1,RT @BLACKHILTON Some of y'all hoes thighs be so thick and can't even walk + Yankee food
13555,3,0,3,0,1,Never let a boy make you feel like you're anything less than a bad bitch
11248,3,0,2,1,1,I think ai havent looked at a cloud in a whole minute cus them hoes moving fast asf rn.
6587,3,1,2,0,1,@kieffer_jason @NathannDevlin @zach_smith98 bitch how tf am dumb your going off what someone else told you so u can shut that shit up
6608,3,0,3,0,1,@kieffer_jason am going to hurt more then your bitch ass feelings
1100,3,0,3,0,1,&#8220;@2hood2bgud: @uce_INA &#128064;&#128066; a bitch is all ears...&#8221; My mama told me not to talk to bitches so...&#128564;&#128514;jk
12980,3,0,3,0,1,Los bitch taught me the true meaning of gravity when her panties kissed her ankles!
24287,3,0,3,0,1,emers a bitch
1649,3,0,3,0,1,&#8220;@YaBoyRoshi: When you try to smash but that pussy stank http://t.co/alfwPUmnls&#8221;
6260,3,0,3,0,1,@heydenbunsyolo @jordan536633 @bird_lovin bitch no u not u look like a full breaded cracker
6815,3,1,2,0,1,@marclamonthill all #nfl stadiums play music by jay-z a former drug dealer whose diaphragm wouldnt work w/o saying nigger in every song
6166,3,0,3,0,1,@gallinofmilk fight me hoe
11107,3,0,3,0,1,I realized Tacal is a bitch
13096,3,0,3,0,1,"Maury is funny sometimes, but the ratchet hoes on there need to get knocked the fuck out!"
7032,3,0,3,0,1,"@pistol_pete96 @ZP3_ fuck y'all if you doubt me, I'm a piece of white trash I say it proudly"
14181,3,0,3,0,1,"Pickup line ""Are you a cat lady? Because I love pussy too""

""NO WAIT I LITERALLY MEANT I LIKE CATS"""
20545,6,0,6,0,1,RT @taylorlopez96: &#8220;@harleighpurolla: You are the biggest two faced bitch I have ever met.&#8221; You won't @ her
24293,3,0,3,0,1,even though my baby is an invisible non existent bitch
17952,3,0,3,0,1,"RT @Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh"
3230,3,0,3,0,1,@FAGHETTIOS thirsty basic ass bitch
3051,6,2,4,0,1,@DaveSwerve boy look like a Slave on that hoe
20122,3,0,3,0,1,"RT @mindofamadd: &#8220;@MelilliTay: If you call my mom a bitch, your getting knocked out.&#8221;on mamas &#128076;"
2741,3,0,3,0,1,@BrendanSchaub @TimTebow ugh your with Tebow? You're officially a fag now and in followed.
20281,3,0,3,0,1,"RT @philiciaaaa: mcm &#128525;
bc tomorrow's 6 months &#128152;
Fuck everyone who said we wouldn't last. Proved you bitches wrong @tropicaldrew_ http://t.&#8230;"
3657,3,0,2,1,1,@JPerez003 teabaggers are anti American. Hows it feel to hate your country?
7307,3,0,3,0,1,@swirlg0ddess main bae gonn think sumn up wit the pussy
12336,3,0,3,0,1,"Jameis Winston got benched for standing on a table and saying ""Fuck her right in her pussy"".

The irony is so deep you can use a shovel."
5387,3,0,3,0,1,@Yummys_World &#8220;@ThoughtsOfRandy @STROCORLEONE + That bitch already got past demons in her.Seeding her up just gone fuse more.
16395,3,0,3,0,1,"RT @KinGxStoney: Yeah we can't wrestle, might have to rock bottom you foreal ""@VeronicaGK: I'm a big bitch and proud lol let me live"""
10270,3,0,3,0,1,I aint never had a prob with no other bitch over a nigga if thts yo nigga cool im older enough too go find me another &#128527;
4706,3,0,2,1,1,@Rorschach7 But not disaster pussy. That thing is a wreck.
6425,3,0,2,1,1,@jennahnorberg ehh it was tough but yeah. Lol jk of course niglet
19997,3,0,3,0,1,RT @liyyy_: yall females really be cool with cuffin hoe ass niggas &#128514; nope. couldn't be me.
3023,3,0,3,0,1,@DamianHuffaker haha just kiddin but ya we should and get that fag @taylerhatesyou to come and well go fishin or some shit
10519,3,0,3,0,1,I don't trust these bitches
18628,3,0,3,0,1,"RT @Zednanreh__: ""@_InMyZoneeee: I think my wish came true, where y'all hating ass bitches at &#128299; http://t.co/so4coPPpU9""oh nahhhhh"
10091,6,0,6,0,1,"Highland BitchK . Them bitches stupid on Bloods , I'd fuck with Deja thoe &#128077;"
350,4,0,4,0,1,"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu"
16751,3,0,3,0,1,RT @MarioPalush: trying so hard to resist the urge to smack a bitch http://t.co/UkOF7K2RrH
19096,3,0,3,0,1,"RT @boujjhetto: When an irrelevant bitch dislikes u for no reason &#128133;
 http://t.co/sM1rsmOLEZ"
4015,3,0,3,0,1,@Leelucas_ bitch you not coming http://t.co/xdCuuSBa2F
5474,3,0,3,0,1,@_KaeeJones the bird gone run from your ass
15049,3,0,3,0,1,"RT @ChubbyGirlGod: Lmaoo RT @patpatbush: That bitch called on Thor for some strength. &#58386;&#58386; RT""@ChubbyGirlGod: Wait... http://t.co/e0MTosPl6k"""
12660,3,1,2,0,1,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
18370,3,0,3,0,1,RT @VadeFisse_: dont try too fuck with me &amp; got a million and TWO bitches because I will tell them all.. I PROMISE I WILL
14077,3,0,3,0,1,Over bitches trying to act like I own them a picture
23419,3,1,2,0,1,Wish I got hoes like James Bond
2157,6,1,5,0,1,' Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .
16185,3,0,3,0,1,RT @Jim_McCloskey: Why does Hawkeye have to be in the Avengers? He's such a pussy
11634,3,0,2,1,1,I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating
1339,3,0,3,0,1,&#8220;@IAm_Cream: &#128514;RT @DontGetGrandHoe: When y'all hoes going to learn how to spell&#8221; &#128588;&#128588;
19643,3,0,3,0,1,RT @iamSwagnificant: A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe&#8230;
1280,3,0,2,1,1,"&#8220;@FreakyAbandoned: Mental Asylum in Dallas Texas, 1980's. http://t.co/03S8dEsEzq&#8221; should I go find this hoe?"
23129,3,0,3,0,1,"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist"
1221,3,0,3,0,1,"&#8220;@Coley_Cee: @lil_aerii @__yhanaaaa @DTHANG_ lmfaoooo, bitch don't start.&#8221; Okay bitch"
20125,3,0,3,0,1,RT @mirah_101: i look at EVERY bitch ass that walk past me !
10381,3,0,2,1,1,I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.
21354,3,0,3,0,1,"Smh you dreamed I was a faggot? Wow RT @cocainemodel: My dream lmfao start from the bottom , up . @ItsNotHarold http://t.co/ng0GYWaehF"
5012,3,0,3,0,1,@TeflonDon4200 why lil ricky stole MJ Chain and tried to flex with the bitch in his avi
13427,3,1,2,0,1,My nig jus found out his girl fuckin anotha nig so he meets up wit dis nigga.....
14017,3,0,3,0,1,Only movie i cant wait to see.. Tansformers4 . if its a fail im going killer ape shit on michael bay
25006,3,1,2,0,1,that lil bitch released the exclusive shower photos between niggas. #trustisbroken
24616,3,1,2,0,1,jacobs just like stfu bitch
16465,3,0,3,0,1,RT @KyleLewsader: @TreVaughnLG retweets the most random shit just cause a bad bitch tweeted it &#128514;
987,3,0,3,0,1,&#128347; is the most important thing. All this temporary bullshit and lies is fa the birds. Kill that !
9488,3,0,3,0,1,"Fuck all that huggin and kisses, I fuck all they bitches"
13944,6,0,5,1,1,Omg this bitch was standing and humming a very deep and annoying tone the whole time she was at the counter wtf.
14470,3,0,2,1,1,RT @AjalaPilgrim: &#8220;@Selecta_kerry: So why everything u say ghetto u Hadda associate it with jordans &#128532;&#128530;&#128530;&#128530;&#128530;&#8221; isn't it obvious ?
8826,3,0,3,0,1,DMV nigguh dress funny as hell
1440,3,1,2,0,1,"&#8220;@MattieTrump97: Eat a lot of protein
Eat a lot of pussy
#MattieTrumpsTipsForABetterLife&#8221;

Eat the whole ass"
10712,3,0,3,0,1,I hate a stuck up bitch. Likeeee stfu. You ain't shit special.
11472,3,0,3,0,1,I'll walk away with your money and leave a tip for your bitch
3409,3,0,3,0,1,"@GuTsSidious Yeah, so quit being a bitch and edit."
7480,3,0,3,0,1,@weGIANTS Yeah I'm trying to. Ain't recorded in about a month. Been spiraling downward Mayne. An empty son of a bitch folk
17516,3,1,2,0,1,RT @Rock76_: just show im not playing in this bitch one false move ima spraying in this bitch @1waynostra
4099,3,1,2,0,1,@MANIAC3X I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?
14893,3,0,2,1,1,RT @Burrgos: you hang out with a hoe you gonna turn into a hoe
17391,3,1,2,0,1,RT @RWSurferGirl: Toss 'em out of office? Or just throw 'em in the trash? #trashbucketchallenge has politicians on the run at... https://t.&#8230;
22216,3,0,2,1,1,"These chubby hoes are always on a ""diet""......"
23872,3,0,3,0,1,You nigga eating these hoes pussy but they ain't worth it
13557,3,0,2,1,1,Never lettin dat nigguh used twitter in my phone again
18393,3,0,3,0,1,"RT @VictoriaDahl: &#8220;@donnajherren: Well, there's ""crazy bitch"", and there's ""you can look for that motherfucker's corpse, but you won't find&#8230;"
17359,3,0,3,0,1,RT @QueenHoneyC: And too short to fuck boring hoes RT @mxchaelji: life's too short to wear boring clothes
10539,3,0,3,0,1,I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!&#127926;
23665,3,0,3,0,1,Yo bitch gaggin she jet laggin
20604,3,0,3,0,1,"RT @thefrogod: Dat shit trash

&#8220;@ComplexMag: A shirt inspired by @Drake's emoji tattoo. Pre-order now: http://t.co/VAuLGcpkIS http://t.co/h&#8230;"
13609,3,0,3,0,1,Nigga ended up going Juco messing with them hoes and then signed a the smallest of d1's moral of the story take what u can get
22273,3,1,2,0,1,"These hoes out here carrying infections, yaw niggas better rap up w/ dat Latex! Haha"
12569,3,0,3,0,1,Known to take a nigga bitch real quick
22471,3,0,3,0,1,This bitch says she's got 150% in school... What the fuck is that bullshit
5868,3,0,3,0,1,@cbfollowheidi bye ugly hoe please do something about that nasty horse hair weave.
14949,3,0,3,0,1,"RT @CaramelKushh: these bitches love wyandanch niggas i tell you , i always see yall o.t bitches out here wit them . but keep frontin for t&#8230;"
11222,3,0,2,1,1,I take it Notre Dame is still trash. http://t.co/fRTMYhu7bl
18112,3,0,3,0,1,RT @TheRealHoneyMoe: I don't care about bitches. Hoes be into it with they damn self&#128553;&#128175;
9171,3,1,2,0,1,Eat a dick bitch
1881,3,0,3,0,1,&#8220;@lopezbrittaney: How do you have a beautiful female and still find a way to fuck w/ ratchet hoes.. I don't get it&#8221; &#128079;&#128079;&#128588;&#128075;&#128588;
20956,3,1,2,0,1,Ref finally calls it when it's an arm ball but those hoes didn't count the hand ball in the Mexico game. K #yesiamstillsalty
21582,3,0,3,0,1,"Spendin money that we saved, stackin ones like bricks hittin bitches like Craig, watchin ass CLAP! #MorningStuSesh #10AMinFairview"
18012,3,0,3,0,1,RT @ThatGuyBryant28: Still the greatest tweet ever. RT @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...
23676,3,0,3,0,1,Yo fuck the pats they are still bitches
15354,3,0,3,0,1,RT @DignifiedPurity: I've been at work chuckling at that time @DerekIsNormal said not revealing your age keeps the pussy fresh. &#128514;&#128557;&#128557;&#128557;&#128514;
22749,3,0,3,0,1,Truuuuuuuuuuu facts both then niggaz is pussy nd I'll tag em both @meekmill nd cassidy r/p by my nigga let http://t.co/NhYODSpP
9853,3,0,3,0,1,Guys say bros before hoes. I say food before dudes.
15620,3,0,2,1,1,RT @FuckBoiRik: Ok seriously fuck the people who slam on their breaks when the light turns yellow. FLOOR THAT SHIT BITCH
1836,3,0,3,0,1,"&#8220;@itslizkhalifa: If pussy is just pussy to you, you a nasty ass nigga.. Hope you get aids &#128553;&#8221; bit harsh. Rethink that statement"
13144,3,0,3,0,1,"Member when bitches put ""le"" in front of everything. You not foreign mf &#128514;"
20439,3,0,3,0,1,"RT @shabbashone ""@ThoughtsOfRandy: I almost ran this fine red bitch over."" Damn + lol"
7632,6,0,6,0,1,"A dick has a sad life: His hair is a mess, his family is nuts, his neighbor's an asshole, his bestfriend's a pussy, &amp; his owner beats him.&#128514;&#128514;"
23191,3,0,3,0,1,When its hot i wear whatever lol shit if could come out this bitch in briefs i would
16195,3,0,3,0,1,RT @JoeBudden: I wonder if the hoes are gonna give Halloween back to the children this year&#8230;
23221,6,0,6,0,1,"When u hitting it from the back u gotta call her ""bitch"" they love that but don't u dare call em ""slut"""
8231,3,0,3,0,1,Betta ask round these streets bitch bout Jay
25014,3,0,3,0,1,the big lips was in the ad bitch
17175,3,0,3,0,1,RT @OhLawdItsNiesha: That hoe ain't shit
12712,3,0,3,0,1,Life is too fuckin short for free bird
2744,3,0,3,0,1,@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch
15535,3,0,3,0,1,"RT @Feenohmenal: I spent my whole fucking life apologizing for not being enough. You can't cut, nip, fuck, booze or drug the inadequacy out&#8230;"
7224,3,1,2,0,1,@shitballshonkey try me bitch boy
4186,3,0,3,0,1,@McwilliamsBrett ayyy tell that bitch in your avi she needs fix a flat for dat flat ass&#128527;
12449,3,0,3,0,1,Just made that test my bitch
18346,3,0,3,0,1,"RT @Unt_Unnnnn: Moment of truth, these hoes the truth"
16570,3,0,3,0,1,"RT @LifeAsBros: *Girls* Hey beautiful!! (Friendship lasts 2 months)

*Bros* Sup pussy? (Friendship lasts forever)"
13672,3,1,2,0,1,Niggas retarded lol
14175,3,0,2,1,1,Photo: deafreaperventus: wayward-sons-and-fallen-angels: murderous-crows: *gay intensifies* are you saying... http://t.co/qbktWtWFCY
885,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | Squirting pussy and fingered asshole http://t.co/bKYeoUwWv2"
315,3,0,3,0,1,"""@analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe"
6678,3,0,3,0,1,@kincade00 @DaUnfuqwitable1 @Stoopid_lu103 @mistaturk5 @_PlayCrazy @GF_Dalifestyle fuck you bitch
14811,3,0,3,0,1,RT @BranninWGL: RT @QB_Hitman: RT @latry: But thats your baby mom though. RT @Tyga: That ain't my hoe.
16939,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Abusive Cat Owner because it always beats the pussy up.
21863,3,0,3,0,1,That hoe was nipping
14386,6,0,6,0,1,RT @6THGRADER: Lol new kid at school... thinks he can take me at tetherball. Bout to show him why I get all the playground pussy. #baller #&#8230;
22660,3,0,3,0,1,Time for some panera bitch!!!&#127861;&#10071;
5511,3,0,3,0,1,@_TajMahal_ @_El_Padrino__ @AbellaXXX I'm lmao fa real cuz I really saw her throw dat bitch in a circle lol
10586,3,0,3,0,1,"I found the ""boom, boom, boom, waaaaay ho"" girl. How the fuck does someone sing for 5 years and not progress at all? http://t.co/o6R9bYT5De"
7222,3,0,3,0,1,@sheisdope_ Like ion care how &#8220;that bitch susie from work broke up with her man and she was tellin me the whole story&#8221; blah blah blah
7274,3,0,3,0,1,"@sprayinpray I recall you telling one of the Apollo teachers you hoped her baby came out retarded , and it did ... #AssholeOfTheYear lol &#128514;"
16820,3,0,3,0,1,RT @Michelle_OKC: Got 99 cookies because a bitch ate one.
9141,3,0,3,0,1,Dumb cunt
24266,3,0,3,0,1,"don't look at me like I've got a banana in my hand, you fucking monkey."
9882,3,0,3,0,1,Haha bitch ass gucci
10972,3,0,3,0,1,"I lost it. ""you think you're too good for me? you paper bitch!"" and I fell on the bed and I fell off the bed and I slept on the floor."
17236,4,0,4,0,1,RT @PRAYINGFORHEAD: ya pussy stank @_ANGELSAMUELS http://t.co/i9tXjSDOZZ
14035,3,0,3,0,1,"Oomf a hoe. She know she a hoe, I know she a hoe, she wont claim she a hoe, so she say she aint a hoe, but...WE ALL KNOW YOU A HOE!!! HOE!"
7745,6,0,5,1,1,"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin"""
5423,3,1,2,0,1,"@Zhugstubble naw nigga what's up with em hands, what happened to the shit you was talking a couple a month's ago, eat bitch"
23320,3,0,3,0,1,Why 2 dudes would wanna fuck the same bitch at the same time is far beyond me.
17055,3,0,3,0,1,RT @NoChillPaz: If a bitch talks shit to me I'm gonna lick my thumb and swipe her eyebrows off
18219,3,0,3,0,1,RT @Torriable: I want to leave but he said he was going to eat my pussy - now I'm afraid to go and leave my cat alone with him
22407,3,0,3,0,1,This bitch always got shit to say about what other people like
24092,3,0,3,0,1,bad bitches is the only thing i like
17720,3,0,3,0,1,"RT @SirStern: Claim whatever part of her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &#8230;"
5134,3,0,2,1,1,"@ThequeenSOxILL I'd rather ask yours, is she a nappy headed hoe too? And is your grandma as well? I'd be ashamed to be in your family."
25112,3,0,3,0,1,"too many bitches, not enough adults."
1695,3,0,3,0,1,&#8220;@__LilBoodyJudy: I'm tryna get some snow day dick &#128514;&#128514;&#128514;&#128514;&#8221;gon make a nicca have a wreck out there Tryn pull up on ya &#128514;&#128514;
398,3,1,2,0,1,"""@snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii....."
17823,6,0,6,0,1,"RT @StevStiffler: Element number 35 is Bromine and it comes before number 67 Ho (Holmium). Therefore, its Bros before hoes."
21766,3,0,3,0,1,Tell dem THOT bitches im NOT right !!
20917,3,0,3,0,1,Raunchy ass to pussy action with Sakurako offering up her holes for&#160;use http://t.co/9elp4XyE9D
14972,3,0,3,0,1,RT @CauseWereGuys: No bitch ass chick flick will ever be as sad as this movie http://t.co/OLmaJvztpR
20762,3,0,3,0,1,RT @whiteboytatted: Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin
12064,6,0,6,0,1,Im tired of these bitches actin like they loyal lol
2773,3,0,3,0,1,"@Buffalodave1 @BretVonDehl @AlexFoxx13 @brandonkilexxx @JCCharles8 @TylerGloyd Wait,wait,wait, The new one or the EP?Son of a bitch Lucky ;)"
12390,3,0,2,1,1,John Kerry.... the SELLOUT: http://t.co/SFIRSvDy #neverforget how this pussy screwed our troops in Vietnam. Now he's rewarded. Disgusting.
1523,3,0,3,0,1,&#8220;@RoJustDGAF Aren't they all tho bro? RT @landoup: I hate a nosey bitch....&#8221;some more than others
14804,3,0,3,0,1,"RT @Brandan420_: ""You smell like Weed..."" and bitch you smell like sober."
6912,3,0,3,0,1,"@morgantayler_ I apologize Morgan, but a bitch was blind for a whole 35 seconds!!!!"
11004,3,0,3,0,1,I love money fuc a bitch I won't stress myself !
18879,3,0,3,0,1,RT @_kivnaaa: @VivaLaKash &#128514;&#128514;&#128514; on God i be thinking that . lol people at school be showing me this nigguh videos . im like &#128563; he famous oss &#128514;
5486,3,0,3,0,1,@_Maniac_Mind_ I don't got any beef with you but tell yo boy Alex to stop acting like bitch and bring his duck ass up here.
16680,3,0,3,0,1,"RT @Luisaco_: @Tonymartinezz15 dude last day, fuck it walk out that bitch"
17509,3,0,3,0,1,RT @RobIsRandomAF_6: Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead
4289,3,0,2,1,1,"@Morning_Joe Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this ""black President?"" Good Job Joe!!"
22914,3,0,3,0,1,"WE SALUTE THE VETS &#8211; Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches Du... http://t.co/1cK21ivEUp #tcot #pjnet"
1629,3,0,3,0,1,&#8220;@UnbearableTier_: I ate oomf pussy&#8221; @ her &#128064;&#128064;&#128064;&#128514;&#128514;
15528,3,0,3,0,1,"RT @FavaloroGfavs: @wenh08 bitch, ya betta! Haha I care for too love!"
14454,3,1,2,0,1,RT @AdolfNiggler: when an ugly bitch tells me to text her http://t.co/060glx19oR
24184,3,0,3,0,1,breh it's a polygamist town in arizona if u wanna have bitches on deck move there
8851,3,1,2,0,1,"Damn I use to be a big fan of Ronda, but so far she's been a big cunt #TUF"
24754,3,0,3,0,1,"neither have i :-/ RT @DerekIsNormal: I just...why...ok. RT @pieceofshittbh: ""I've never had a nigger cock"" https://t.co/JF9o9vjcBL"
11358,3,0,3,0,1,I went from smart car to a bitch with some smart lips.
4471,3,0,3,0,1,@On_Point_Prg @Fempop @WendyDavisTexas Did you take a picture of your pussy I hope you super sized it because it's huge grand canyon size
14304,3,0,3,0,1,Quit hurting these women Cuz I'm tired of all the bitterness a nigga gotta go through Cuz you a hoe ass nigga.
9796,3,0,2,1,1,Got ketchup on my swim trunks... Sum bitch
4295,3,0,3,0,1,@MrCatLoverx text me bitch
10347,3,0,3,0,1,"I been with the same STUD for a year....That bitch, her attitude nasty."
18854,3,0,3,0,1,RT @_getMEAUXmoney: &#8220;@100046729: &#8220;@_getMEAUXmoney: Nobody cares about KIRK Bosley no&#8221;I care bout my cousin hoe&#8221; http://t.co/k1OLU522FT
24674,3,0,3,0,1,"lmfaooo &#8220;@officialSmith_ Whenever you take selfies at work, it's always one hatin ass bitch in the comments talmbout ""you ain't workin""&#8221;"
13777,3,1,2,0,1,"Not going to put up a red equals sign on my Facebook because I'm not a faggot, but I'm all for marriage equality #prop8"
6545,3,0,3,0,1,@kayhay14 bitch back up I'm taken
7565,3,0,3,0,1,@yelafox @_saharbabyy because hoes disguise themselves as real women
10057,3,0,3,0,1,Here this nigga go RT @ZigzagsxKush: Damn dark skinned hoes be havin all that ass but be lookin like pokemons &#128553;&#128555;
9435,3,0,3,0,1,"Free 5iiive nigga, let all a my dogs out. Moma said no pussy cats inside my dog house! #SB4 #GANG!! http://t.co/E8baXOyPgg"
6888,3,1,2,0,1,@mitch_krebs14 @Gnarles_Charles I am that queer gnarles Charles and no it wasn't me
13766,3,1,2,0,1,Not a fan of her... guess im the minority.RT @KfromtheG: Beyonc&#233; ratchet ass is trash RT @Vagitarian__: you're the anti christ. KfromtheG
2757,3,1,2,0,1,"@BrocktonBitch 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass"
21237,3,0,3,0,1,"Shit is fucking retarded, no one wants to see this shit"
18981,6,0,6,0,1,RT @antglizzygg: Tell your bitch that I'm that nigga now
24953,3,0,3,0,1,some cunt go get me amber leaf and papers? cani be arsed walking to nisa #lazy
9555,3,0,3,0,1,Fuck wit us and we tweakin hoe
7882,6,0,6,0,1,All your selfies are booty pics... Cause bitch you always look like ass
13206,3,0,3,0,1,Money first woman second but you hoes are last !
5928,3,0,2,1,1,@corrinybug YASSS bitch YASSS! I wonder if penny passed &#128514;
12179,3,0,3,0,1,It ain't nothin to cut a bitch off
7209,3,1,2,0,1,"@sexy_rexy25 98 civic lx ""stick"" green with shitty paint on some beaner ass wheels with 180k miles no AC and no insurance how's that?"
20873,3,0,3,0,1,"RT @yunheaux: ppl from the uk go dumb hard when they curse they be like ""YOU SHITTING CUNT"" I be like dam cunts can't shit"
13328,3,0,3,0,1,"My clothes are always retro, sexual like im hetro, and I play a bitch like nintendo, takee her for a ride in my benzo.

-@dillyduzit"
14127,3,0,3,0,1,People gotta learn to appreciate the people that go out if their way to help you. Even if you don't want their help don't he a bitch
17558,3,0,3,0,1,RT @SLeyTMF: Too many bitches not enough queens
20645,3,0,3,0,1,"RT @tmoney_presa: *when bae sings ""it ain't nun to cut that bitch off"" with too much enthusiasm* http://t.co/CN0Vtrk8DA"
4713,3,0,2,1,1,"@RottenStench 
Tanks a lot dare mr. Pubes. I love my Uncle Tom :)"
10962,3,0,3,0,1,"I liked a @YouTube video http://t.co/oDnPOpL2oF Conor McGregor trash talking Chad Mendes: ""I can rest my balls on your forehead"""
18687,3,0,2,1,1,"RT @_Foreverfamous_: ""@vintage_monroe_: &#8220;@VineForTheByrd: Girlfriends Be Like....&#128514;&#128557;&#128588;&#128175; https://t.co/QM5XDxNQyN&#8221;bitch we don't want him""&#128514;&#128514;&#128557;&#128557;&#128128;&#128128;"
1806,3,0,3,0,1,&#8220;@girlideas: why do bitches stand like this? &#128563;&#128541; http://t.co/QQ9vQyLru1&#8221; she wanted to be in MJ's smooth criminal video so bad..
12074,3,0,3,0,1,Ima knock that pussy out like fight !&#128074;&#128527;&#128064; http://t.co/XvWl4RGD7u
23364,3,0,3,0,1,"Why hella bitches act like they got everything they have on they own, like no bitch you had some form of assistance"
14848,3,0,3,0,1,"RT @BrosConfessions: ""Unlike a lot of these bros, I actually care about my girl and I love her. It's not called being a pussy, it's called &#8230;"
25251,3,0,3,0,1,"yeah I'm a bitch, but guess what? you're still a slut."
5630,3,0,3,0,1,@airam12_ Shit I wish it was socially acceptable for me to beat some of these bitches asses. Lmao
4175,3,1,2,0,1,@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies
13349,3,0,2,1,1,My dumbass has a redskins mcnab jersey
13459,3,0,3,0,1,My pussy taste like pepsi cola.
11071,3,0,3,0,1,I need some new hoes
15487,3,0,3,0,1,RT @EskimoKim_: @WeCameAsJanie I really hate skyler like she's loaning money and it's not even hers like bitch wtf
4324,3,0,3,0,1,@Ms_Marrie i think i need to see said bitch in question
23053,3,1,2,0,1,Westbrook you ball hogging bitch pass it to your fuckin teammates if you want to win
5131,3,0,3,0,1,"@The__Sweetest no shit you are, what euros would call a typical American, fat as fuck and goes to eat fast food all the time, dumb bitch."
8677,3,0,3,0,1,Chase really got hoes in every state it's crazy his @ name the truth
20417,3,0,3,0,1,RT @savannacurry_: yelling my feelings about self centered not to think for themselves bitches is gr8
15905,3,0,3,0,1,"RT @HuhWhatsACondom: BRUUUUUUH &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514; &#8220;@MySportsLegion: Kobe, last night yelling at Dwight Howard: ""You a bitch ass n*****""? https://t.co&#8230;"
17158,3,0,3,0,1,RT @OfficialKingDre: Lightskin bitches crying they ain't got no valentine. Bitch maybe you should've read some of them 400 unreads msgs. Yo&#8230;
13055,3,0,3,0,1,Man my bitch is beautiful Helen of Troy.
21398,3,0,3,0,1,So far today every time I try to load an article from the Blaze on Twitter the site crashes. WTF is Selibus doing now the cunt
7930,3,0,3,0,1,An if u aint a hoe get up out my trap hoooouusssee!!!!
23297,3,0,3,0,1,"Who the fuck still plays flappy bird? &#128514;

&#8220;@loren_travis: Flappy bird feels like http://t.co/OQ3jnn7fwO&#8221;"
24250,3,0,2,1,1,"digging a hole is very satisfying, it's climbing out that's a bitch."
4857,3,0,3,0,1,@Smokee_SMB damn I just got called a hoe
3955,3,0,2,1,1,@KingsleeyNYC yep lmao. Its been a hectic few weeks. Waddup ho
24733,3,0,3,0,1,my drugs are green my bitches white
260,3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH"
